id,title,release_date,overview,genres,keywords,cast,directors,writers,spoken_languages,streaming_platforms,rating,vote_count,popularity,runtime,poster_url
1399356,Nellikkampoyil Night Riders,2025-10-24,"Nellikampoil, a village adjacent to Forest, is very common. Many strange events are taking place in this land full of many myths. A figure with the legs of a horse and the body of a man is filling the land with fear by hanging a chicken head in the houses and hiding it in darkness and fear.","['Horror', 'Comedy']",[],"['Mathew Thomas', 'Abu Salim', 'Sarath Sabha', 'Roshan Shanavas', 'Rony David Raj']",['Noufal Abdulla'],"['Jyothish M', 'Sunu A V']",['Malayalam'],['Zee5'],5.4,8,0.9241,122,https://image.tmdb.org/t/p/w500/fni5RRvoJ4PIQnqW3vICXamB1Uw.jpg
706872,Drishyam 2,2021-02-19,"7 years after the events of Drishyam, the family lives with the trauma from that fateful night. A gripping tale of an investigation and a family threatened by it. Will Georgekutty be able to protect his family this time?","['Thriller', 'Crime', 'Drama']","['perfect crime', 'investigation', 'sequel']","['Mohanlal', 'Meena', 'Murali Gopy', 'Asha Sarath', 'Siddique']",['Jeethu Joseph'],"['Jeethu Joseph', 'Jeethu Joseph']",['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",7.6,135,1.0446,153,https://image.tmdb.org/t/p/w500/8RJBCUGE27LX06tAES4jTELN0KA.jpg
933835,Cup,2024-09-27,"CUP - Love All Play follows the journey of Nidhin Babu, a teenager from Vellaramkunnu, Idukki, who dreams of becoming a badminton champion.","['Family', 'Drama']",[],"['Mathew Thomas', 'Riya Shibu', 'Basil Joseph', 'Guru Somasundaram', 'Namitha Pramod']",['Sanju V Samuel'],"['Sanju V Samuel', 'Akhilesh Latharaj', 'Denson Durom']",['Malayalam'],[],2.0,1,1.0597,125,https://image.tmdb.org/t/p/w500/hYV50JZ0PtQZWInMxCn3Rm5D4UA.jpg
1273274,Haal,2025-12-25,"Two young lovers from opposing social classes navigate prejudice and family expectations in modern-day society, as their forbidden romance challenges deep-rooted traditions.","['Romance', 'Drama']",[],"['Shane Nigam', 'Sakshi Vaidya', 'Abin Bino', ""Vineeth 'Beep' Kumar"", 'Johny Antony']",['Prasanth Vijayakumar'],['Nishad K.Koya'],['Malayalam'],"['Sun Nxt', 'ManoramaMAX Amazon Channel']",2.0,1,1.2396,129,https://image.tmdb.org/t/p/w500/xmDQj0clWvkPiuvsl9LEwkrFjIA.jpg
1357259,Dheeram,2025-12-05,"A police officer investigates pattern killings in Calicut, discovering a vengeful killer's scheme. As he unravels the truth, he faces a moral dilemma between law and justice for a bereaved parent.","['Crime', 'Mystery', 'Thriller']",[],"['Indrajith Sukumaran', 'Varalaxmi Sarathkumar', 'Renji Panicker', 'Nishanth Sagar', 'Divya Pillai']",['Jithin Suresh T'],"['Deepu S. Nair', 'Sandeep Sadanandan']",['Malayalam'],"['Amazon Prime Video', 'ManoramaMAX Amazon Channel', 'Amazon Prime Video with Ads']",3.667,3,1.2045,151,https://image.tmdb.org/t/p/w500/wilAY8QRL1tZNcRjnfNKrFRqblD.jpg
1151083,Vrusshabha,2025-12-25,What happens if two sworn enemies from a previous life are reborn as father-son in a new birth?,"['Action', 'Drama']",[],"['Mohanlal', 'Samarjit Lankesh', 'Srikanth', 'Nayan Sarika', 'Zara Khan']",['Nanda Kishore'],"['Janardhan Maharshi', 'Nanda Kishore']","['Malayalam', 'Telugu']",[],0.0,0,1.3011,127,https://image.tmdb.org/t/p/w500/hRKxGHeQBdwKswKgkmDrrMCDqoQ.jpg
1309121,Anomie,2026-02-06,,['Thriller'],[],"['Bhavana', 'Rahman', 'Vishnu Agasthya', 'Shebin Benson', 'Arjun Lal']",['Riyas Marath'],['Riyas Marath'],['Malayalam'],[],0.0,0,0.9721,0,https://image.tmdb.org/t/p/w500/j0ZLUMdBimCAkblfcaBlrGzzYoq.jpg
1181110,Innocent,2025-11-07,"Vinod, 29, is a man of routine. Living in Karunagappally and working at the Planning Office in Thiruvananthapuram, he spends his days in a carefully controlled cycle of train commutes, meticulous work, and an almost obsessive adherence to order.","['Comedy', 'Drama']",[],"['Althaf Salim', 'Anarkali Marikar', 'Joemon Jyothir', 'Anna Prasad', 'Azees Nedumangad']",['Satheesh Thanvi'],"['Sarji Vijayan', 'Shihab Karunagappally', 'Satheesh Thanvi']",['Malayalam'],[],4.0,1,1.0553,124,https://image.tmdb.org/t/p/w500/A1z6Uhk63p6kh43mkuTfECIkcRQ.jpg
1054493,Pennum Porattum,2026-02-13,"When a woman and her dog face public hostility, a village's hidden tensions erupt. A stark examination of mob mentality, social judgment, and how communities can turn cruel when seeking to punish perceived wrongs.","['Comedy', 'Drama']",[],"['Rajesh Madhavan', 'Raina Radhakrishnan', 'Tovino Thomas', 'Mithun Haridas', 'Varsha Valsan']",['Rajesh Madhavan'],['Ravi Sankar'],['Malayalam'],['Netflix'],5.7,3,1.1718,120,https://image.tmdb.org/t/p/w500/3DNAh3pwPiBBD8FHwzLPUXqs45e.jpg
1281091,Officer on Duty,2025-02-20,"A demoted police inspector investigates a counterfeit jewelry racket, becoming entangled in a dangerous web of crime that puts his life at stake.","['Crime', 'Thriller']",[],"['Kunchacko Boban', 'Priyamani', 'Jagadish', 'Vishak Nair', 'Ramzan Muhammed']",['Jithu Ashraf'],['Shahi Kabir'],['Malayalam'],['Netflix'],6.8,32,1.1043,134,https://image.tmdb.org/t/p/w500/ucwirgaK4v9ylQyDkwoXJtDIlf7.jpg
1398014,Prakambanam,2026-01-30,A group of students' lives are thrown into chaos after one of them is possessed by the spirit of an elderly woman.,"['Horror', 'Comedy']",['horror comedy'],"['Ganapathi S. Poduval', 'Sagar Surya', 'Ameen', 'Mallika Sukumaran', 'Azees Nedumangad']",['Vijesh Panathur'],"['Sreehari Vadakkan', 'Vijesh Panathur']",['Malayalam'],['Zee5'],3.8,4,1.0431,128,https://image.tmdb.org/t/p/w500/bExPPwAamQzVLtBnwEutiJ53jDZ.jpg
1149791,Premalu,2024-02-09,"Sachin, a carefree graduate, crosses paths with Reenu, a spirited IT professional, in Hyderabad. As their friendship deepens, unspoken feelings, career ambitions and life choices challenge their bond.","['Romance', 'Comedy']",['romcom'],"['Naslen K. Gafoor', 'Mamitha Baiju', 'Sangeeth Prathap', 'Shyam Mohan', 'Akhila Bhargavan']",['Girish A. D.'],"['Girish A. D.', 'Kiran Josey']",['Malayalam'],"['aha', 'VI movies and tv']",7.772,57,1.1623,155,https://image.tmdb.org/t/p/w500/uPpmBjY3znUqGY8kYwI5xvOrSc0.jpg
1509694,Ashakal Aayiram,2026-02-06,"A social media enthusiast chases fame until a major film production arrives in his neighborhood, suddenly bringing his dreams of stardom within reach in ways he never imagined.","['Comedy', 'Drama']",[],"['Jayaram', 'Kalidas Jayaram', 'Asha Sarath', 'Ishaani Krishna', 'Anand Manmadhan']",['G. Prajith'],"['Aravind Rajendran', 'Jude Anthany Joseph']",['Malayalam'],[],8.5,1,0.9784,128,https://image.tmdb.org/t/p/w500/dn025nJaG2ZKDA19ymPfZWUwPEH.jpg
1084812,Aavesham,2024-04-11,Three college freshmen in Bangalore befriend an eccentric gangster to get revenge on their senior bullies.,"['Comedy', 'Action']",[],"['Fahadh Faasil', 'Hipster', 'Mithun Jai Sankar', 'Roshan Shanavas', 'Sajin Gopu']",['Jithu Madhavan'],['Jithu Madhavan'],"['Hindi', 'Kannada', 'Malayalam']","['Amazon Prime Video', 'VI movies and tv', 'Amazon Prime Video with Ads']",7.488,85,1.3775,156,https://image.tmdb.org/t/p/w500/k5RWPaNjgRcNvGoawYaQHQwyctI.jpg
1261125,Thudarum,2025-04-23,A taxi driver finds himself embroiled in a dangerous conspiracy after his car is confiscated by a corrupt police officer.,"['Action', 'Drama', 'Thriller']",[],"['Mohanlal', 'Shobana', 'Prakash Varma', 'Maniyanpilla Raju', 'Farhaan Faasil']",['Tharun Moorthy'],"['Tharun Moorthy', 'KR Sunil', 'KR Sunil']","['Tamil', 'Malayalam']",['JioHotstar'],7.544,34,1.4548,164,https://image.tmdb.org/t/p/w500/uOTDBabtxHA6szYKQNQe9Y7rFlv.jpg
585261,Virus,2019-06-07,"A real life account of the deadly Nipah virus outbreak in Kerala, and the courageous fight put on by several individuals which helped to contain the epidemic.","['Drama', 'Thriller']","['based on true story', 'virus', 'kerala']","['Kunchacko Boban', 'Parvathy Thiruvothu', 'Tovino Thomas', 'Sreenath Bhasi', 'Madonna Sebastian']",['Aashiq Abu'],"['Sharfuddeen', 'Suhas', 'Muhsin Parari']","['English', 'Malayalam']","['Amazon Prime Video', 'Sun Nxt', 'aha', 'Amazon Prime Video with Ads']",7.4,59,1.1063,152,https://image.tmdb.org/t/p/w500/fd8BJ1j5BzaC9McYRW98PmeqkHo.jpg
1068394,Guruvayoor Ambalanadayil,2024-05-16,"Vinu, who is still grieving over his breakup from five years ago, develops a strong relationship with Anandan, his prospective brother-in-law, but his attempts to resolve Anandan's problems have some unexpected consequences.","['Comedy', 'Family']","['absurd', 'joyful', 'gan']","['Prithviraj Sukumaran', 'Basil Joseph', 'Nikhila Vimal', 'Anaswara Rajan', 'Siju Sunny']",['Vipin Das'],['Deepu Pradeep'],['Malayalam'],['VI movies and tv'],6.097,31,1.0571,132,https://image.tmdb.org/t/p/w500/iSS17YFooUA33FKsJ0yJhWZzylb.jpg
1429319,Sukran,2026-02-06,"Marked by a horoscope that makes him take the blame for things he never did, Nandu grows up carrying the weight of an unfair fate. Years later, the return of his childhood love brings challenges and turning points that change his life forever.","['Comedy', 'Thriller']",[],"['Bibin George', 'Shine Tom Chacko', 'Chandhunadh', 'Aadhya Prasad', 'Kottayam Nazeer']",['Ubaini'],['Rahul Kalyan'],['Malayalam'],"['Sun Nxt', 'ManoramaMAX Amazon Channel']",2.0,1,1.1107,130,https://image.tmdb.org/t/p/w500/4C2XqtbOE72nRM9icxzztLxHNoM.jpg
1245571,Alappuzha Gymkhana,2025-04-10,"A group of youngsters, after failing their plus two exams, aims to join a common college through the sports quota. They choose boxing as their sport. By luck, they manage to survive the district-level competitions. But what will happen at the higher levels?","['Action', 'Drama', 'Comedy']",['boxing'],"['Naslen K. Gafoor', 'Lukman Avaran', 'Ganapathi S. Poduval', 'Sandeep Pradeep', 'Anagha Maya Ravi']",['Khalid Rahman'],"['Khalid Rahman', 'Sreeni Saseendran']",['Malayalam'],"['Sony Liv', 'aha']",6.538,26,1.244,140,https://image.tmdb.org/t/p/w500/q4OwzcY6r2L1M1S6uYzmtzjwAqX.jpg
1481595,Athi Bheekara Kaamukan,2025-11-14,"On the edge of a misty hilltop in rural Kerala, a young man named Arjun prepares to end his life. It’s the day of his beloved Anu’s wedding—an unbearable moment for a heart that had loved silently and shattered quietly.","['Romance', 'Comedy']",[],"['Lukman Avaran', 'Drishya Raghunath', 'Manohari Joy', 'Karthik', 'Aswin Vijayan']","['C.C. Nithin', 'Gautham Thaniyil']",['Sujai Mohanraj'],['Malayalam'],"['Amazon Prime Video', 'ManoramaMax', 'ManoramaMAX Amazon Channel', 'Amazon Prime Video with Ads']",2.0,1,0.9446,127,https://image.tmdb.org/t/p/w500/dKo7UDzLAuIOOdiaDV8X0KAFRoR.jpg
885206,Madhuram Jeevamruthabindu,2025-10-31,"Explores Different Shades Of Human Desire Through Jessie, Ilyas, Samuel, And Bhaskaran - Each Chasing Passion, Longing, Or Curiosity In Their Own Way, Revealing How Desires Shape Life And Lead To Self-Realisation.",['Drama'],[],"['Lal', 'Saiju Kurup', 'Basil Joseph', 'Jaffer Idukki', 'Dayyana Hameed']","['Prince Joy', 'Jenith Kachappilly', 'Appu N. Bhattathiri', 'Shamzu Zayba']","['Jenith Kachappilly', 'S Sanjeev', 'Jishnu S Ramesh']",['Malayalam'],[],3.0,1,0.8412,115,https://image.tmdb.org/t/p/w500/pFf4WFC8lcmdEcaQXMeUDTbdok3.jpg
972897,Heaven,2022-06-17,"Circle Inspector of Police, Peter Kurishinkal is a stoic and taciturn officer, who prefers brain over brawn to solve his cases. His world is brought upside down when he is assigned a sensational case of a homicide.","['Thriller', 'Crime', 'Mystery']",[],"['Suraj Venjaramoodu', 'Deepak Parambol', 'Alencier Ley Lopez', 'Jaffer Idukki', 'Sudev Nair']",['Unni Govindraj'],"['P. S. Subramanian', 'Unni Govindraj']",['Malayalam'],['JioHotstar'],7.0,5,1.1894,130,https://image.tmdb.org/t/p/w500/7R95cC7pjHLeDmQ0tX8gILX9dty.jpg
911244,Mindiyum Paranjum,2025-12-25,"Sanal departs Cochin Airport in the rain, journeying through Idukki's landscapes to meet Leena and fulfil their dream, while their hearts weave through shared memories of joy and sorrow.","['Romance', 'Drama']",[],"['Unni Mukundan', 'Aparna Balamurali', 'Jude Anthany Joseph', 'Maala Parvathi', 'Jaffer Idukki']",['Arun Bose'],"['Mridul George', 'Arun Bose']",['Malayalam'],"['Amazon Prime Video', 'Sun Nxt', 'Amazon Prime Video with Ads']",3.0,1,0.7175,102,https://image.tmdb.org/t/p/w500/2TfEGFtcYenVrydMVJ2fiPXb5dl.jpg
1388331,Vyasanasametham Bandhumithradhikal,2025-06-13,"A small-town shopkeeper deals with his daughter's engagement, his mother-in-law's sudden death, and family issues, while his daughter starts to question her marriage and speaks up for herself.","['Comedy', 'Drama']","['unexpected death', 'grandmother granddaughter relationship', 'match making']","['Anaswara Rajan', 'Siju Sunny', 'Mallika Sukumaran', 'Azees Nedumangad', 'Joemon Jyothir']",['Vipin S'],['Vipin S'],['Malayalam'],"['ManoramaMax', 'ManoramaMAX Amazon Channel']",7.0,6,1.1198,114,https://image.tmdb.org/t/p/w500/iPy1ju7ipQCkZyFt8DTWCotcteu.jpg
945167,Iratta,2023-02-03,"After a cop is found dead, a policeman's investigation sparks a chilling search for the truth connected to his estranged twin and their fraught past.","['Drama', 'Thriller']",['twins'],"['Joju George', 'Srikant Murali', 'Arya Salim', 'Manoj K U', 'Sabumon Abdusamad']",['Rohith Krishnan'],['Rohith Krishnan'],['Malayalam'],['Netflix'],6.725,40,1.1059,110,https://image.tmdb.org/t/p/w500/1SEN2ymA9NrqBD8hbakBDFCO6r2.jpg
1300027,Thalavara,2025-08-22,"Mocked for his vitiligo, Jyothish has spent years hiding from the world-until love and a daring dream to act pull him into the light. But when rejection and cruelty test him, he discovers that real victory isn't fame or approval, but the courage to stand up, unbroken, and redefine what makes him extraordinary.","['Drama', 'Romance']",[],"['Arjun Ashokan', 'Revathy Sharma', 'Ashokan', 'Vishnu Reghu', 'Manoj Moses']",['Akhil Anilkumar'],"['Akhil Anilkumar', 'Appu Aslam']",['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",6.571,7,0.8166,119,https://image.tmdb.org/t/p/w500/9pGcQOayL2EgVU9QtbxoB1OpTQh.jpg
862618,Kaapa,2022-12-22,"When Anand learns that his wife Binu Trivikraman's name ended up in Kerala Anti-Social Activities Prevention Act (KAAPA) list by mistake, he embarks on a journey to prove her innocence, but finds himself caught in the crosshairs of a hardened gangster and a merciless war.","['Crime', 'Action', 'Drama']",[],"['Prithviraj Sukumaran', 'Aparna Balamurali', 'Asif Ali', 'Anna Ben', 'Dileesh Pothan']",['Shaji Kailas'],['G.R. Indugopan'],['Malayalam'],['Netflix'],4.7,10,1.1163,133,https://image.tmdb.org/t/p/w500/hllm5duftEJDHQAPjK94DHisaE.jpg
467373,Adam Joan,2017-09-01,"Adam, a young man from Kerala, returns to Scotland upon learning that his family has been murdered and his daughter, Ila, kidnapped. He then sets out to find the offenders and rescue Ila.","['Action', 'Romance', 'Thriller']","['sacrifice', 'satanist', 'child kidnapping']","['Prithviraj Sukumaran', 'Mishti Chakravarty', 'Narain', 'Bhavana', 'Rahul Madhav']",['Jinu Abraham'],['Jinu Abraham'],"['English', 'Malayalam']","['ManoramaMax', 'ManoramaMAX Amazon Channel']",5.7,28,0.8902,155,https://image.tmdb.org/t/p/w500/vGsoxoZQP9yPpxsokhhXAT0nv6h.jpg
398786,Kammatti Paadam,2016-05-20,"Krishnan, who has been living away from his family and friends in Mumbai, gets a call from his friend Ganga in Kerala, out of the blue. He senses danger, and leaves for Kammattipadam, where both of them grew up.","['Drama', 'Action']","['friendship', 'bodyguard', 'brother against brother', 'accident', 'kochi']","['Dulquer Salmaan', 'Vinayakan', 'Manikandan Achari', 'Anil Nedumangad', 'Shine Tom Chacko']",['Rajeev Ravi'],['P Balachandran'],"['Hindi', 'Malayalam']",[],8.0,52,0.6953,177,https://image.tmdb.org/t/p/w500/2zJoZn1EBR6UQDr6OdT4Og77zFn.jpg
1012180,Identity,2025-01-02,"A sketch artist and a cop work together to unravel the identity of an elusive killer using the descriptions of his face, etched into the memory of an eye-witness to the brutal crime","['Action', 'Thriller', 'Mystery']","['sketch artist', 'unidentified killer']","['Tovino Thomas', 'Trisha Krishnan', 'Vinay Rai', 'Mandira Bedi', 'Shammi Thilakan']","['Anas Khan', 'Akhil Paul']","['Akhil Paul', 'Anas Khan']",['Malayalam'],['Zee5'],5.429,21,1.0116,156,https://image.tmdb.org/t/p/w500/hrusjWrcRuClY6PNooSZiKL6gqv.jpg
1025125,Kishkindha Kaandam,2024-09-12,"Strange events unfold in a monkey-inhabited village, driving a newlywed couple and forest officials to embark on a mission to uncover the root of the unusual disturbances.","['Thriller', 'Mystery', 'Drama', 'Adventure']",[],"['Asif Ali', 'Aparna Balamurali', 'Vijayaraghavan', 'Vyshnavi Raj', 'Ashokan']",['Dinjith Ayyathan'],"['Bahul Ramesh', 'Bahul Ramesh']",['Malayalam'],"['JioHotstar', 'VI movies and tv']",7.673,52,0.8874,125,https://image.tmdb.org/t/p/w500/rniBYHDRs6e8qMkPr4D4ZE5uMhF.jpg
1321820,Bharathanatyam,2024-08-30,A man makes a startling discovery following his father's sudden hospitalization and attempts to prevent his family's secret from reaching the local townsfolk.,"['Comedy', 'Drama']",['gossip'],"['Saiju Kurup', 'Saikumar', 'Kalaranjini', 'Sreeja Ravi', 'Swathi Das Prabhu']",['Krishnadas Murali'],['Krishnadas Murali'],['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",7.9,7,0.7538,121,https://image.tmdb.org/t/p/w500/roEHh97z7KaigdoWWk3S6SJc0UK.jpg
1441197,Aashaan,2026-02-05,"Aashaan dreams of cinema until a 150-member film crew enters his life, bringing movie magic within reach. Chasing his big break, he confronts the industry's harsh realities.","['Drama', 'Comedy']",[],"['Indrans', 'Joemon Jyothir', 'Abin Bino', 'Naveena V M', 'Shobi Thilakan']",['Johnpaul George'],['Johnpaul George'],['Malayalam'],[],8.8,2,0.8761,159,https://image.tmdb.org/t/p/w500/4swJKFhTwadPJLXeMzCd53vHpBh.jpg
